Order Date,Product ID,Order Quantity
23-10-2022,2539XX,8.008578665
14-06-2022,2528ZX,1321.119527
20-07-2022,2473ZX,8970.432008
07-03-2022,2458ZX,2480.8713
09-04-2022,2449ZX,6.620646344
24-11-2022,2422YX,316.0710263
19-04-2022,2418ZX,10562.09083
14-09-2022,2391ZX,6065.527441
01-05-2022,2371ZX,3272.496444
13-04-2022,2365XX,9.948948212
16-02-2022,2336YX,77.04972383
27-07-2022,2267ZX,1.267966037
30-05-2022,2143XX,8.494951282
07-08-2022,2117YX,14.81870802
10-07-2022,2096XX,6.57630496
09-05-2022,1947ZX,4.777089656
22-06-2022,1902YX,5.100071336
26-07-2022,1876XX,1.539127634
27-10-2022,1857XX,5.886835254
12-03-2022,1851ZX,6.811102522
08-11-2022,1842YX,0.770639737
16-07-2022,1830XX,4.912840512
22-07-2022,1827XX,6.586764059
30-07-2022,1826XX,0.833749434
09-09-2022,1819XX,4.486227104
03-02-2022,1811ZX,1.950841939
29-01-2022,1801XX,0.191027745
02-09-2022,1798XX,2.337306965
15-10-2022,1767ZX,6.129508072
24-05-2022,1766ZX,1.139523298
15-07-2022,1764XX,3.838486744
06-08-2022,1745YX,4.703793552
01-10-2022,1741YX,1.620137124
17-06-2022,1712XX,1.792573153
15-07-2022,1698ZX,7.305946147
08-06-2022,1688ZX,8.517315195
05-02-2022,1681ZX,6.884514657
18-02-2022,1678ZX,2.081065071
21-04-2022,1672XX,8.350310894
18-04-2022,1584YX,1.363803443
13-03-2022,1582ZX,0.64534558
12-10-2022,1571XX,0.111700696
09-09-2022,1488ZX,1.059237769
27-02-2022,1468XX,9.767673275
06-07-2022,1434YX,7.385883233
14-10-2022,1420ZX,0.500613076
10-06-2022,1403ZX,0.249232139
28-07-2022,1390YX,0.449823624
06-04-2022,1374ZX,3.93775234
02-10-2022,1373YX,8.106636334
04-04-2022,1367ZX,1.286241246
21-07-2022,1326XX,9.238779391
11-10-2022,1325XX,7.225918554
23-07-2022,1321YX,8.96547007
18-09-2022,1317YX,2.93742659
01-06-2022,1315YX,9.20813755
23-06-2022,1308YX,6.866888198
02-07-2022,1296ZX,0.332879741
20-04-2022,1295ZX,0.719599791
26-02-2022,1283ZX,0.727197845
01-02-2022,1281YX,0.36911146
12-05-2022,1244XX,3740.883852
10-11-2022,1206YX,14.75404259
05-05-2022,1196XX,1.557751925
19-04-2022,3271ZX,1.341788288
18-07-2022,3264ZX,8.964258562
22-07-2022,3249ZX,1.517615369
25-03-2022,3239XX,0.858336466
19-06-2022,3205XX,0.64630308
13-06-2022,3180YX,5.565749948
26-05-2022,3178ZX,1.057635452
13-10-2022,3271ZX,0.02067269
20-07-2022,3264ZX,5.270287045
29-07-2022,3249ZX,6.463672471
09-09-2022,3239XX,0.328481515
28-02-2022,3205XX,0.330631397
27-03-2022,3180YX,3.183072986
12-02-2022,3178ZX,0.38828161
24-02-2022,3126YX,0.58420285
15-11-2022,3098XX,8.640861125
16-10-2022,3075YX,16.0869417
05-11-2022,3038YX,1.24419745
23-02-2022,3016YX,0.437659402
19-07-2022,3007ZX,2.434795836
29-06-2022,3006ZX,9.796574619
24-04-2022,2573ZX,36.26640372
11-02-2022,2565ZX,100.8489044
23-03-2022,2548ZX,5.756315681
11-02-2022,2539XX,8.425768997
24-03-2022,2528ZX,1296.895942
13-04-2022,2473ZX,6062.427068
08-11-2022,2458ZX,45.95830067
08-04-2022,2449ZX,8.973204407
07-05-2022,2422YX,485.4698931
02-02-2022,2418ZX,15955.08064
04-09-2022,2391ZX,25025.17704
18-05-2022,2371ZX,243.5160585
09-07-2022,2365XX,1.079292988
18-04-2022,2336YX,5.139091134
26-05-2022,2267ZX,6.157176179
16-02-2022,2143XX,1.87744687
22-10-2022,2117YX,16.02954457
25-08-2022,2096XX,2.476993841
13-10-2022,1947ZX,6.633834238
25-09-2022,1902YX,5.958223068
28-10-2022,1876XX,2.068124408
05-04-2022,1857XX,4.374505736
10-06-2022,1851ZX,0.616527421
26-02-2022,1842YX,1.240470981
11-02-2022,1830XX,5.456158867
21-06-2022,1827XX,5.246297087
08-09-2022,1826XX,9.477627982
24-10-2022,1819XX,0.403481951
27-04-2022,1811ZX,8.260167835
06-06-2022,1801XX,14.26721481
30-10-2022,1798XX,2.418240873
23-11-2022,1767ZX,9.465649061
05-11-2022,1766ZX,2.520603436
07-04-2022,1764XX,6.933857401
14-02-2022,1745YX,3.448131962
11-08-2022,1741YX,1.193773757
21-02-2022,1712XX,8.015039837
18-02-2022,1698ZX,0.767690956
01-10-2022,1688ZX,8.527139241
16-05-2022,1681ZX,1.080110612
22-09-2022,1678ZX,9.873512119
25-10-2022,1672XX,2.88360726
29-04-2022,1584YX,2.247260338
24-04-2022,1582ZX,1.035579582
15-02-2022,1571XX,3.314499882
21-10-2022,1488ZX,5.48327432
21-08-2022,1468XX,9.729518283
03-09-2022,1434YX,3.545884551
20-04-2022,1420ZX,3.275512265
29-01-2022,1403ZX,1.788254817
21-04-2022,1390YX,8.943607508
02-08-2022,1374ZX,9.514967424
26-06-2022,1373YX,8.524579051
25-06-2022,1367ZX,1.183480113
15-11-2022,1326XX,5.404181425
17-11-2022,1325XX,8.508759955
02-03-2022,1321YX,0.735194938
13-06-2022,1317YX,8.491375104
12-08-2022,1315YX,0.648338064
13-02-2022,1308YX,6.677771334
10-08-2022,1296ZX,1.75188757
07-06-2022,1295ZX,0.100104371
11-03-2022,1283ZX,0.724983632
08-05-2022,1281YX,0.825384098
03-03-2022,1244XX,2461.10127
31-01-2022,1206YX,79.66890806
06-11-2022,1196XX,5.874697087
08-10-2022,3271ZX,0.701423058
11-06-2022,3264ZX,9.199036096
27-06-2022,3249ZX,6.191746556
16-05-2022,3239XX,4.573492645
23-06-2022,3205XX,0.320841837
26-06-2022,3180YX,0.858679229
17-06-2022,3178ZX,0.07087337
10-02-2022,3271ZX,0.118010568
09-09-2022,3264ZX,2.837926077
19-05-2022,3249ZX,8.730459682
04-07-2022,3239XX,8.435579308
28-08-2022,3205XX,0.13315543
27-02-2022,3180YX,2.700479983
05-05-2022,3178ZX,0.620579675
29-07-2022,3126YX,9.63846234
24-09-2022,3098XX,5.459895876
11-10-2022,3075YX,19.67838652
09-03-2022,3038YX,0.162029016
12-02-2022,3016YX,1.862075356
22-02-2022,3007ZX,1.010120054
24-11-2022,3006ZX,9.452401739
07-10-2022,2573ZX,24.92378212
19-08-2022,2565ZX,99.55456089
20-08-2022,2548ZX,1.996729208
28-08-2022,2539XX,2.480766273
04-04-2022,2528ZX,227.8031166
15-03-2022,2473ZX,11588.98076
17-03-2022,2458ZX,3019.561281
06-11-2022,2449ZX,4.917760516
22-03-2022,2422YX,282.7008092
19-03-2022,2418ZX,13236.08567
08-07-2022,2391ZX,30838.39005
11-05-2022,2371ZX,304.2457699
08-09-2022,2365XX,3.597464593
11-07-2022,2336YX,273.7235341
24-10-2022,2267ZX,7.775460957
05-09-2022,2143XX,8.845514023
11-02-2022,2117YX,39.92685204
13-02-2022,2096XX,2.54256407
03-08-2022,1947ZX,0.021945001
20-07-2022,1902YX,1.000634106
07-11-2022,1876XX,1.006660814
08-08-2022,1857XX,9.151745661
22-07-2022,1851ZX,3.555594854
07-11-2022,1842YX,1.0658962
22-10-2022,1830XX,9.927365022
21-09-2022,1827XX,5.169170826
11-03-2022,1826XX,6.288716057
02-10-2022,1819XX,8.317542563
30-07-2022,1811ZX,7.647046802
16-04-2022,1801XX,3.248733183
08-02-2022,1798XX,5.396200861
25-04-2022,1767ZX,4.815800911
15-05-2022,1766ZX,8.517522055
27-04-2022,1764XX,1.267525789
23-07-2022,1745YX,4.504924496
22-06-2022,1741YX,3.955038734
07-09-2022,1712XX,7.809337514
27-02-2022,1698ZX,1.332876337
22-08-2022,1688ZX,7.740943768
08-08-2022,1681ZX,7.344564157
03-08-2022,1678ZX,0.568730219
18-10-2022,1672XX,9.563646055
05-07-2022,1584YX,0.839427639
05-02-2022,1582ZX,2.09041627
25-03-2022,1571XX,1.371094031
29-09-2022,1488ZX,2.836102058
13-02-2022,1468XX,0.43730903
07-09-2022,1434YX,3.756040251
02-04-2022,1420ZX,9.777341078
11-09-2022,1403ZX,0.986697785
26-07-2022,1390YX,8.915339653
27-09-2022,1374ZX,9.940781003
30-04-2022,1373YX,7.873651541
19-02-2022,1367ZX,0.82189665
09-04-2022,1326XX,9.808361775
18-02-2022,1325XX,8.818503553
21-02-2022,1321YX,8.482623826
23-02-2022,1317YX,2.579574501
27-07-2022,1315YX,3.625194551
20-08-2022,1308YX,1.859684197
28-05-2022,1296ZX,2.953095462
12-11-2022,1295ZX,0.449501393
05-06-2022,1283ZX,0.45985477
05-05-2022,1281YX,0.988883955
15-08-2022,1244XX,2233.796638
08-06-2022,1206YX,11.58273986
12-05-2022,1196XX,1.9066235
16-04-2022,3271ZX,1.448426459
07-10-2022,3264ZX,9.865131462
09-08-2022,3249ZX,0.75007543
24-09-2022,3239XX,4.526399988
27-04-2022,3205XX,0.127793367
13-07-2022,3180YX,6.015137034
01-04-2022,3178ZX,1.184745317
04-03-2022,3271ZX,0.253782217
09-09-2022,3264ZX,5.344380411
07-07-2022,3249ZX,3.161155095
24-02-2022,3239XX,4.579598297
18-04-2022,3205XX,0.66410232
04-02-2022,3180YX,7.353164523
15-03-2022,3178ZX,0.738582479
17-03-2022,3126YX,7.016300216
25-07-2022,3098XX,7.271597913
08-03-2022,3075YX,14.92388255
13-04-2022,3038YX,1.286539726
05-06-2022,3016YX,1.872466071
30-06-2022,3007ZX,0.06220193
15-10-2022,3006ZX,7.258154438
13-03-2022,2573ZX,18.63114905
23-07-2022,2565ZX,114.0166348
10-02-2022,2548ZX,2.13550591
25-08-2022,2539XX,2.037158525
24-09-2022,2528ZX,1311.246636
28-09-2022,2473ZX,1048.369806
22-07-2022,2458ZX,1759.90648
08-02-2022,2449ZX,4.765685223
14-08-2022,2422YX,450.181114
22-08-2022,2418ZX,9622.219967
09-04-2022,2391ZX,27699.90122
28-06-2022,2371ZX,703.7896064
04-10-2022,2365XX,1.943790182
14-11-2022,2336YX,318.3112353
29-03-2022,2267ZX,2.703008724
12-11-2022,2143XX,3.896476869
06-11-2022,2117YX,30.03388548
11-03-2022,2096XX,6.441543859
14-08-2022,1947ZX,4.885912112
04-04-2022,1902YX,1.818323304
07-11-2022,1876XX,1.821596702
27-02-2022,1857XX,2.059081217
09-07-2022,1851ZX,3.649149673
31-03-2022,1842YX,0.323871234
24-02-2022,1830XX,7.581072794
31-03-2022,1827XX,6.32831948
18-11-2022,1826XX,8.217190491
05-11-2022,1819XX,7.590554023
27-07-2022,1811ZX,4.822768443
26-04-2022,1801XX,12.745768
15-06-2022,1798XX,6.154717742
27-09-2022,1767ZX,2.407855443
01-09-2022,1766ZX,1.34812575
21-11-2022,1764XX,5.323474788
22-09-2022,1745YX,4.087511365
25-02-2022,1741YX,2.813574724
15-05-2022,1712XX,4.663354095
27-05-2022,1698ZX,0.455979104
12-11-2022,1688ZX,0.543495988
25-02-2022,1681ZX,31.6770375
04-05-2022,1678ZX,7.375764743
02-04-2022,1672XX,6.400786183
25-06-2022,1584YX,0.755253634
15-04-2022,1582ZX,1.89945387
20-11-2022,1571XX,3.328691817
11-07-2022,1488ZX,6.085406854
11-08-2022,1468XX,0.710248653
03-05-2022,1434YX,9.963873293
04-08-2022,1420ZX,5.690681745
29-05-2022,1403ZX,2.174536014
17-07-2022,1390YX,5.935903335
08-05-2022,1374ZX,7.664097809
30-08-2022,1373YX,7.035231342
18-09-2022,1367ZX,1.348489589
01-06-2022,1326XX,9.603344468
27-10-2022,1325XX,5.367348075
17-10-2022,1321YX,2.218517558
17-04-2022,1317YX,8.857705571
19-11-2022,1315YX,9.511864961
03-05-2022,1308YX,3.799062378
25-11-2022,1296ZX,2.997486076
08-11-2022,1295ZX,0.664838141
23-08-2022,1283ZX,0.856457759
29-08-2022,1281YX,1.255410393
06-10-2022,1244XX,3157.861917
22-06-2022,1206YX,76.2287144
11-08-2022,1196XX,8.023738827
29-06-2022,3271ZX,1.065357579
03-07-2022,3264ZX,7.415276753
05-11-2022,3249ZX,7.312008865
28-06-2022,3239XX,0.560141109
09-10-2022,3205XX,0.143124476
20-06-2022,3180YX,6.073061604
05-07-2022,3178ZX,0.449685725
29-08-2022,3271ZX,0.791633764
27-07-2022,3264ZX,7.327217379
22-02-2022,3249ZX,9.986947814
20-02-2022,3239XX,7.463868405
14-05-2022,3205XX,0.009280133
25-10-2022,3180YX,4.688768061
04-04-2022,3178ZX,0.911649027
24-09-2022,3126YX,1.133009312
30-10-2022,3098XX,4.503908221
08-11-2022,3075YX,17.51717487
12-09-2022,3038YX,0.113250087
08-06-2022,3016YX,1.116045526
15-06-2022,3007ZX,3.958772778
20-04-2022,3006ZX,6.458993952
02-08-2022,2573ZX,18.5640656
02-06-2022,2565ZX,79.20026495
04-09-2022,2548ZX,2.508144454
09-10-2022,2539XX,6.091361357
13-10-2022,2528ZX,1899.848336
13-04-2022,2473ZX,3709.314589
29-04-2022,2458ZX,3782.850098
06-02-2022,2449ZX,3.398432798
08-07-2022,2422YX,672.6112118
13-02-2022,2418ZX,8239.958722
29-10-2022,2391ZX,8293.324851
07-11-2022,2371ZX,8397.092121
01-04-2022,2365XX,2.431823394
04-09-2022,2336YX,250.989953
09-06-2022,2267ZX,1.989311433
02-08-2022,2143XX,2.981545858
02-04-2022,2117YX,58.73831667
08-03-2022,2096XX,0.837661508
28-02-2022,1947ZX,4.390744274
18-02-2022,1902YX,3.217062341
07-02-2022,1876XX,1.175711658
17-11-2022,1857XX,6.906879654
31-01-2022,1851ZX,4.23615908
16-10-2022,1842YX,1.776732266
09-05-2022,1830XX,8.449771662
29-08-2022,1827XX,3.330211832
15-03-2022,1826XX,9.52527033
06-11-2022,1819XX,8.154842542
30-03-2022,1811ZX,6.649314256
23-06-2022,1801XX,3.423954051
06-08-2022,1798XX,0.33572421
10-11-2022,1767ZX,1.246198744
29-05-2022,1766ZX,8.603439431
05-05-2022,1764XX,4.092487013
29-07-2022,1745YX,1.005438952
10-02-2022,1741YX,4.265480752
04-09-2022,1712XX,9.299512726
30-01-2022,1698ZX,6.013174642
15-10-2022,1688ZX,0.410732229
11-03-2022,1681ZX,39.01688167
18-08-2022,1678ZX,9.851901777
14-05-2022,1672XX,5.082289589
09-09-2022,1584YX,1.388818456
30-08-2022,1582ZX,1.424042804
14-10-2022,1571XX,3.355354401
01-04-2022,1488ZX,8.988492728
17-04-2022,1468XX,2.398606071
23-09-2022,1434YX,1.01637894
14-07-2022,1420ZX,3.22430159
07-09-2022,1403ZX,1.455674785
17-07-2022,1390YX,0.373599485
19-10-2022,1374ZX,7.619390626
20-09-2022,1373YX,0.2063829
04-07-2022,1367ZX,1.089547646
12-09-2022,1326XX,4.0283448
08-08-2022,1325XX,6.0865017
25-04-2022,1321YX,0.981548733
27-07-2022,1317YX,9.754603283
24-11-2022,1315YX,9.138243335
15-06-2022,1308YX,3.323766975
04-07-2022,1296ZX,6.367031146
04-02-2022,1295ZX,0.899231785
12-04-2022,1283ZX,0.603238772
12-07-2022,1281YX,0.338739166
24-11-2022,1244XX,414.6214557
12-04-2022,1206YX,77.25948109
07-06-2022,1196XX,0.623356353
12-03-2022,3271ZX,1.316374132
13-04-2022,3264ZX,9.011607785
18-05-2022,3249ZX,1.735505862
30-06-2022,3239XX,2.894111969
20-05-2022,3205XX,0.836577843
13-09-2022,3180YX,2.765064176
12-08-2022,3178ZX,1.036086442
21-02-2022,3271ZX,1.328545816
14-06-2022,3264ZX,3.135430355
24-09-2022,3249ZX,6.99253253
21-08-2022,3239XX,9.174473738
07-05-2022,3205XX,0.514552119
29-09-2022,3180YX,6.330012253
14-04-2022,3178ZX,1.059387902
18-02-2022,3126YX,1.355263008
22-02-2022,3098XX,5.383475886
27-04-2022,3075YX,1.897107419
05-02-2022,3038YX,1.484979489
21-10-2022,3016YX,0.920831643
06-11-2022,3007ZX,2.795829566
25-08-2022,3006ZX,3.051177198
18-08-2022,2573ZX,30.68994921
22-11-2022,2565ZX,62.03743237
21-04-2022,2548ZX,6.567446709
07-07-2022,2539XX,2.399933355
20-06-2022,2528ZX,1198.094459
30-03-2022,2473ZX,10527.17791
26-04-2022,2458ZX,2871.384678
02-10-2022,2449ZX,3.729324876
30-05-2022,2422YX,311.6787095
23-06-2022,2418ZX,358.3473945
19-10-2022,2391ZX,29522.00623
16-05-2022,2371ZX,2074.784284
11-03-2022,2365XX,0.295916005
10-02-2022,2336YX,66.54993952
20-02-2022,2267ZX,6.381513331
29-07-2022,2143XX,7.690920627
22-09-2022,2117YX,4.538797819
04-06-2022,2096XX,4.865341496
09-02-2022,1947ZX,1.67641732
22-11-2022,1902YX,4.920166599
11-04-2022,1876XX,1.586868745
11-10-2022,1857XX,2.963420098
24-06-2022,1851ZX,5.502605467
07-03-2022,1842YX,1.642345624
04-05-2022,1830XX,0.558560473
02-10-2022,1827XX,2.03375486
29-04-2022,1826XX,8.009662717
29-03-2022,1819XX,1.950042938
11-08-2022,1811ZX,1.484124782
19-02-2022,1801XX,14.09753431
07-03-2022,1798XX,6.162882324
09-10-2022,1767ZX,3.076028259
15-05-2022,1766ZX,8.600072446
02-10-2022,1764XX,0.296454109
04-04-2022,1745YX,2.288827766
05-11-2022,1741YX,3.875591801
19-07-2022,1712XX,1.379921374
30-08-2022,1698ZX,7.768000992
09-05-2022,1688ZX,5.859152009
31-03-2022,1681ZX,13.32363836
19-10-2022,1678ZX,3.761914662
23-05-2022,1672XX,4.248797269
03-05-2022,1584YX,0.547028961
19-03-2022,1582ZX,1.010000962
21-07-2022,1571XX,5.450792727
08-02-2022,1488ZX,4.253744407
20-02-2022,1468XX,3.134666358
13-04-2022,1434YX,5.197767224
30-03-2022,1420ZX,2.364162979
17-08-2022,1403ZX,1.937663502
15-04-2022,1390YX,7.566311616
13-04-2022,1374ZX,6.909878095
30-05-2022,1373YX,5.793960601
16-03-2022,1367ZX,1.186519969
05-06-2022,1326XX,4.501961204
23-06-2022,1325XX,1.596869807
12-07-2022,1321YX,6.440890023
06-08-2022,1317YX,7.732419931
12-06-2022,1315YX,2.876991272
03-02-2022,1308YX,3.380724643
15-10-2022,1296ZX,0.588999323
30-05-2022,1295ZX,0.72245663
01-05-2022,1283ZX,0.250805133
06-11-2022,1281YX,1.109148544
01-07-2022,1244XX,638.20581
22-09-2022,1206YX,70.20982756
22-07-2022,1196XX,7.758038689
26-10-2022,3271ZX,1.372601165
02-07-2022,3264ZX,1.794285618
31-10-2022,3249ZX,2.85013305
22-05-2022,3239XX,0.287012747
25-09-2022,3205XX,0.344778607
09-09-2022,3180YX,7.303876686
13-11-2022,3178ZX,1.011927338
21-03-2022,3271ZX,0.356020731
26-09-2022,3264ZX,2.559712639
14-04-2022,3249ZX,3.950660103
28-07-2022,3239XX,9.217230349
22-08-2022,3205XX,0.79566456
06-07-2022,3180YX,9.814549446
28-02-2022,3178ZX,0.484193899
20-08-2022,3126YX,9.002301986
14-04-2022,3098XX,6.405268311
25-03-2022,3075YX,0.540546759
12-10-2022,3038YX,1.222037329
19-09-2022,3016YX,1.447873421
09-10-2022,3007ZX,2.826806634
31-05-2022,3006ZX,6.747509427
26-05-2022,2573ZX,3.813612448
04-06-2022,2565ZX,166.9021336
01-07-2022,2548ZX,3.118934631
19-05-2022,2539XX,8.682912266
13-03-2022,2528ZX,187.4995095
16-10-2022,2473ZX,5178.099474
02-07-2022,2458ZX,467.5616506
02-09-2022,2449ZX,9.053229789
28-07-2022,2422YX,1720.162692
10-05-2022,2418ZX,12590.69883
10-09-2022,2391ZX,14415.70523
02-05-2022,2371ZX,8381.452283
17-02-2022,2365XX,5.249629821
20-10-2022,2336YX,89.28263899
22-05-2022,2267ZX,8.765059251
26-09-2022,2143XX,4.224811268
22-05-2022,2117YX,19.4855327
28-10-2022,2096XX,3.325470082
11-02-2022,1947ZX,4.880340576
18-09-2022,1902YX,0.110177024
16-05-2022,1876XX,1.159520968
21-03-2022,1857XX,2.687193067
28-08-2022,1851ZX,8.582515992
09-11-2022,1842YX,1.388090408
19-07-2022,1830XX,7.578363501
28-09-2022,1827XX,8.944767618
09-06-2022,1826XX,4.025102187
08-05-2022,1819XX,2.615948624
17-05-2022,1811ZX,1.523464251
21-06-2022,1801XX,2.544784843
14-10-2022,1798XX,1.555227703
19-04-2022,1767ZX,5.345543102
23-02-2022,1766ZX,0.576009673
15-10-2022,1764XX,3.674526026
09-10-2022,1745YX,3.210232364
08-02-2022,1741YX,3.045065151
03-06-2022,1712XX,8.860543035
10-08-2022,1698ZX,1.177530768
28-07-2022,1688ZX,7.266900591
21-11-2022,1681ZX,29.19375521
06-04-2022,1678ZX,4.842244138
17-05-2022,1672XX,9.481524112
22-07-2022,1584YX,2.173917263
05-11-2022,1582ZX,0.039046147
11-04-2022,1571XX,0.988914163
14-04-2022,1488ZX,0.499360492
07-06-2022,1468XX,5.593247764
13-02-2022,1434YX,1.721532404
10-08-2022,1420ZX,1.975836918
01-03-2022,1403ZX,1.782430594
10-07-2022,1390YX,1.755006703
29-06-2022,1374ZX,9.908690666
11-04-2022,1373YX,0.1083121
05-06-2022,1367ZX,0.535321068
19-09-2022,1326XX,2.613907816
20-03-2022,1325XX,2.062194518
03-08-2022,1321YX,3.514356817
18-06-2022,1317YX,6.577354153
05-06-2022,1315YX,1.313915824
17-10-2022,1308YX,3.436763394
09-11-2022,1296ZX,0.034122978
04-09-2022,1295ZX,0.753575751
21-08-2022,1283ZX,0.943806544
21-06-2022,1281YX,0.50156838
25-02-2022,1244XX,3758.603757
17-08-2022,1206YX,61.95135996
29-06-2022,1196XX,0.928229788
22-11-2022,3271ZX,1.127027227
20-04-2022,3264ZX,7.434230351
11-05-2022,3249ZX,2.531262005
17-04-2022,3239XX,2.791243771
22-05-2022,3205XX,0.76694791
08-04-2022,3180YX,4.178692697
05-10-2022,3178ZX,0.500996093
02-03-2022,3271ZX,0.846373149
12-08-2022,3264ZX,8.576771112
24-11-2022,3249ZX,3.502884234
17-04-2022,3239XX,8.937656984
20-05-2022,3205XX,0.617947481
11-02-2022,3180YX,1.917596184
18-04-2022,3178ZX,1.09836693
25-11-2022,3126YX,2.438049306
28-10-2022,3098XX,6.17728718
13-11-2022,3075YX,9.246203569
20-10-2022,3038YX,0.67401699
31-08-2022,3016YX,0.443117476
24-02-2022,3007ZX,1.205059404
03-06-2022,3006ZX,5.510677894
15-08-2022,2573ZX,23.49635911
24-04-2022,2565ZX,92.30789716
24-04-2022,2548ZX,3.681291289
28-06-2022,2539XX,4.067941347
04-07-2022,2528ZX,1026.867157
25-06-2022,2473ZX,7192.512401
24-03-2022,2458ZX,1450.701253
20-04-2022,2449ZX,1.893784207
01-03-2022,2422YX,269.0695714
16-08-2022,2418ZX,513.2711557
25-11-2022,2391ZX,5010.358821
13-07-2022,2371ZX,10930.51984
07-04-2022,2365XX,3.339477976
12-07-2022,2336YX,274.1532058
17-09-2022,2267ZX,4.129518189
24-10-2022,2143XX,0.329078671
17-09-2022,2117YX,7.19505148
10-04-2022,2096XX,8.06883572
29-05-2022,1947ZX,3.323137677
09-11-2022,1902YX,6.960123364
05-08-2022,1876XX,1.109341598
26-07-2022,1857XX,8.908998832
06-10-2022,1851ZX,9.726846827
05-09-2022,1842YX,0.02606846
10-09-2022,1830XX,1.511854261
15-09-2022,1827XX,5.748773948
17-07-2022,1826XX,9.926366198
06-06-2022,1819XX,8.656465987
06-06-2022,1811ZX,9.56585202
10-10-2022,1801XX,5.094980799
03-11-2022,1798XX,6.227480035
08-06-2022,1767ZX,1.957159246
19-09-2022,1766ZX,5.509112362
19-03-2022,1764XX,8.08440429
12-04-2022,1745YX,4.55932605
18-05-2022,1741YX,1.231990416
12-06-2022,1712XX,8.719085967
02-04-2022,1698ZX,9.644436438
13-11-2022,1688ZX,1.27520364
26-03-2022,1681ZX,14.30837343
11-02-2022,1678ZX,1.017131517
15-11-2022,1672XX,2.58319301
22-10-2022,1584YX,1.816129406
08-10-2022,1582ZX,0.620577005
10-02-2022,1571XX,3.406039631
02-04-2022,1488ZX,5.540056262
06-03-2022,1468XX,1.540863402
02-10-2022,1434YX,8.849155042
11-06-2022,1420ZX,3.997683955
17-11-2022,1403ZX,0.306002725
31-10-2022,1390YX,0.064246975
28-06-2022,1374ZX,8.287596361
23-10-2022,1373YX,9.162498978
13-10-2022,1367ZX,0.092142617
15-05-2022,1326XX,3.810270891
05-02-2022,1325XX,4.067082998
08-09-2022,1321YX,5.261012396
07-10-2022,1317YX,1.507820437
26-08-2022,1315YX,5.95455549
15-10-2022,1308YX,4.884840726
10-04-2022,1296ZX,5.370124439
01-08-2022,1295ZX,0.397712499
26-04-2022,1283ZX,0.306583325
19-06-2022,1281YX,0.666873184
01-02-2022,1244XX,1090.935867
05-04-2022,1206YX,5.062593557
02-11-2022,1196XX,4.835153694
30-06-2022,3271ZX,0.460752139
02-06-2022,3264ZX,8.674146267
27-10-2022,3249ZX,0.887836382
09-04-2022,3239XX,3.91950313
19-07-2022,3205XX,0.624038485
02-09-2022,3180YX,1.721719893
08-06-2022,3178ZX,0.508746412
31-08-2022,3271ZX,0.816841926
16-04-2022,3264ZX,8.368866731
01-07-2022,3249ZX,7.252379243
04-08-2022,3239XX,7.717522524
22-03-2022,3205XX,0.01481932
12-05-2022,3180YX,1.864744985
20-02-2022,3178ZX,0.166776138
09-06-2022,3126YX,3.09481146
26-08-2022,3098XX,2.580341422
27-10-2022,3075YX,8.889647282
26-03-2022,3038YX,0.345134944
03-03-2022,3016YX,0.079407062
28-04-2022,3007ZX,1.077380001
